File	Mentions
GID_1938_7	Ed. Hoornik
GID_1938_7	Jan Greshoff
GID_1938_7	E. du Perron
GID_1938_7	Anton van Duinkerken
GID_1938_7	Leo van Breen
GID_1938_8	Jan van Gilse
GID_1938_8	Eduard Reeser
GID_1938_8	Hendrik Andriessen
GID_1938_8	Rudolf Mengelberg
GID_1938_8	Anthon van der Horst
GID_1938_8	Léon
GID_1938_8	Willem Pijper
GID_1938_8	Bertus van Lier
GID_1938_8	Willem Andriessen
GID_1938_11	F.W. Stapel
GID_1938_11	H. Enno van Gelder
GID_1938_11	Maurits Sabbe
GID_1938_11	Johan Winkler
GID_1938_11	H. Kern
GID_1938_11	J.H. Kern
GID_1938_11	H.A. Enno van Gelder
GID_1938_11	Aart van der Leeuw
GID_1938_11	J.H. Kernkamp
GID_1938_11	E.C. Godée Molsbergen
GID_1938_14	Ed. Hoornik
GID_1938_16	D.F.W. van Lennep
GID_1938_16	Plato
GID_1938_17	Leopold
GID_1938_17	A.G.A. van Rappard
GID_1938_17	David Jacob van Lennep
GID_1938_17	Jacob van Lennep
GID_1938_17	A. Schuurman
GID_1938_17	H.T. Colenbrander
GID_1938_18	Henri Bruning
GID_1938_18	Albert Verwey
GID_1938_18	Ed. Hoornik
GID_1938_18	Truus Gerhardt
GID_1938_18	Anton van Duinkerken
GID_1938_18	Albe
GID_1938_18	Jan Engelman
GID_1938_20	Yge Foppema
GID_1938_20	Maurits Sabbe
GID_1938_20	H. Kern
GID_1938_20	Hélène Swarth
GID_1938_20	J.H. Kern
GID_1938_20	Emmy van Lokhorst
GID_1938_20	J. Slauerhoff
GID_1938_20	Leopold
GID_1938_20	Aart van der Leeuw
GID_1938_20	J.H. Kernkamp
GID_1938_20	André Demedts
GID_1938_23	Henrik Scholte
GID_1938_24	Emmy van Lokhorst
GID_1938_25	Leopold
GID_1938_25	H. Colijn
GID_1938_25	C.P.M. Romme
GID_1938_25	Plato
GID_1938_26	B.M. Telders
GID_1938_27	A. Roland Holst
GID_1938_27	Albert Verwey
GID_1938_27	Anton van Duinkerken
GID_1938_27	Albe
GID_1938_30	H. Marsman
GID_1938_30	J.N. Bakhuizen van den Brink
GID_1938_30	Jan Campert
GID_1938_30	M.J. Langeveld
GID_1938_34	Alexander West
GID_1938_35	H. Ramaer
GID_1938_35	J.P. Fockema Andreae
GID_1938_35	H. Burger
GID_1938_35	H. Mol
GID_1938_35	E.D. van Dissel
GID_1938_36	Jacob van Maerlant
GID_1938_36	J.A. van der Made
GID_1938_36	Anton van Duinkerken
GID_1938_36	Marnix Gijsen
GID_1938_41	François Pauwels
GID_1938_42	J.J. van Geuns
GID_1938_42	J. van Geuns
GID_1938_43	Lode Zielens
GID_1938_44	F.L. Ganshof
GID_1938_46	B. Sijmons
GID_1938_46	E.J. Dijksterhuis
GID_1938_46	G. Bolkestein
GID_1938_48	Martinus Nijhoff
GID_1938_48	F.S. Knipscheer
GID_1938_48	S. Cramer
GID_1938_50	H. Marsman
GID_1938_50	G.W. Wolthuis
GID_1938_53	Homerus
GID_1938_53	J.D. Bierens de Haan
GID_1938_54	B.M. Telders
GID_1938_55	J.J. van Toorenenbergen
GID_1938_55	J. van Tooren
GID_1938_55	H.A. Enno van Gelder
GID_1938_55	J.N. Bakhuizen van den Brink
GID_1938_55	Albe
GID_1938_55	Jacob van Lennep
GID_1938_55	J. Prins
GID_1938_55	P.J. Blok
GID_1938_56	J.J.L. Duyvendak
GID_1938_59	Jan van Gilse
GID_1938_59	Eduard Reeser
GID_1938_59	Hans Henkemans
GID_1938_59	Hendrik Andriessen
GID_1938_59	Emmy van Lokhorst
GID_1938_59	Anthon van der Horst
GID_1938_59	Rudolf Escher
GID_1938_59	Willem Pijper
GID_1938_59	Bertus van Lier
GID_1938_59	Albe
GID_1938_61	A. den Doolaard
GID_1938_61	Wouter Paap
GID_1938_61	P. Geyl
GID_1938_61	J.S. Bartstra
GID_1938_61	Peter van Steen
GID_1938_61	Leopold
GID_1938_61	Jan Campert
GID_1938_61	F.L. Ganshof
GID_1938_61	C.D.J. Brandt
GID_1938_61	André de Ridder
GID_1938_61	A.M. de Jong
GID_1938_61	Galileo Galilei
GID_1938_61	D. Cohen
GID_1938_64	C.J. van Geel
GID_1938_65	H.A. Enno van Gelder
GID_1938_65	Constantijn
GID_1938_66	D.C. Hesseling
GID_1938_66	Homerus
GID_1938_66	P. Lascaris
GID_1938_68	Multatuli
GID_1938_68	H. Marsman
GID_1938_68	J.C. Bloem
GID_1938_68	J.W.F. Werumeus Buning
GID_1938_68	Anton van Duinkerken
GID_1938_70	Hubert
GID_1938_74	Anton van Duinkerken
GID_1938_75	J.D. Bierens de Haan
GID_1938_76	Michelangelo
GID_1938_76	H.A. Enno van Gelder
GID_1938_76	Homerus
GID_1938_77	J.F. Niermeyer
GID_1938_78	Arthur van Schendel
GID_1938_78	Jan Greshoff
GID_1938_78	Anton van Duinkerken
GID_1938_81	J.C.M. Warnsinck
GID_1938_81	Martinus Nijhoff
GID_1938_81	Leopold
GID_1938_81	J.J.L. Duyvendak
GID_1938_81	Albe
GID_1938_81	M.D. Ozinga
GID_1938_85	J.D. Bierens de Haan
GID_1938_86	Plato
GID_1938_87	Horatius
GID_1938_88	J.F. Niermeyer
GID_1938_89	E.J. Dijksterhuis
GID_1938_90	Yge Foppema
GID_1938_90	Martinus Nijhoff
GID_1938_90	G.J. Hoogewerff
GID_1938_90	Leopold
GID_1938_90	H. Mulder
GID_1938_92	J.W.F. Werumeus Buning
GID_1938_94	Hermann Goetz
GID_1938_96	Hugo de Groot
GID_1938_96	A.F. Zwaardemaker
GID_1938_96	J. van Geuns
GID_1938_97	J.F. Niermeyer
GID_1938_97	Albe
GID_1938_99	E.J. Dijksterhuis
GID_1938_100	Homerus
GID_1938_100	Guido Gezelle
GID_1938_100	Eugeen van Oye
GID_1938_100	Anton van Duinkerken
GID_1938_100	Horatius
GID_1938_100	Hugo Verriest
GID_1938_100	Urbain van de Voorde
GID_1938_105	J.J. van Geuns
GID_1938_105	J. van Geuns
GID_1938_106	Martinus Nijhoff
GID_1938_106	A.W. Byvanck
GID_1938_107	Multatuli
GID_1938_107	Jan te Winkel
GID_1938_109	Michelangelo
GID_1938_109	J.J.P. Oud
GID_1938_109	J.H. Plantenga
GID_1938_110	Charles Baudelaire
GID_1938_110	Frans Erens
GID_1938_110	Homerus
GID_1938_110	Marie Gijsen
GID_1938_110	Multatuli
GID_1938_110	Willem Kloos
GID_1938_110	Guido Gezelle
GID_1938_110	Marie Koenen
GID_1938_110	Paul de Smaele
GID_1938_110	Henri Borel
GID_1938_110	Stéphane Mallarmé
GID_1938_110	Lodewijk van Deyssel
GID_1938_110	Anton van Duinkerken
GID_1938_110	Frederik van Eeden
GID_1938_110	Herman Gorter
GID_1938_111	J.W.F. Werumeus Buning
GID_1938_112	Eduard Reeser
GID_1938_112	Albe
GID_1938_114	H.N. Boon
GID_1938_114	G. Bolkestein
GID_1938_114	Jaap Kunst
GID_1938_116	Uys Krige
GID_1938_117	J.P. Wiersma
GID_1938_118	Uys Krige
GID_1938_118	Albe
GID_1938_119	Uys Krige
GID_1938_121	H.T. Colenbrander
GID_1938_123	S. Posthuma
GID_1938_125	P.J. van Winter
GID_1938_126	Edgar Allan Poe
GID_1938_126	E.J. Dijksterhuis
GID_1938_126	W.H. Staverman
GID_1938_127	B.M. Telders
GID_1939_2	F. Bordewijk
GID_1939_3	Agatha Seger
GID_1939_4	L.G. Kortenhorst
GID_1939_4	W.M.F. Mansvelt
GID_1939_4	J.J. Schrieke
GID_1939_4	A.N. Molenaar
GID_1939_5	D.H. Lawrence
GID_1939_5	Albe
GID_1939_5	Albert Helman
GID_1939_7	Homerus
GID_1939_7	J.H. Plantenga
GID_1939_8	J.W.F. Werumeus Buning
GID_1939_9	B.M. Telders
GID_1939_10	J. Valk
GID_1939_10	G.J. Heering
GID_1939_10	Leopold
GID_1939_10	J.J. Gielen
GID_1939_10	J.N. Bakhuizen van den Brink
GID_1939_10	J.D. Bierens de Haan
GID_1939_10	K.F. Proost
GID_1939_10	Johan Fabricius
GID_1939_10	François Pauwels
GID_1939_13	Paul Valéry
GID_1939_13	Albe
GID_1939_14	F. Bordewijk
GID_1939_15	H.T. Colenbrander
GID_1939_16	Hugo de Groot
GID_1939_16	Desiderius Erasmus
GID_1939_16	G.S. Overdiep
GID_1939_16	J.W. Muller
GID_1939_20	J.H. Boeke
GID_1939_20	Magda Révész-Alexander
GID_1939_20	S. de Wolff
GID_1939_20	Martinus Nijhoff
GID_1939_20	Michelangelo
GID_1939_20	W. Banning
GID_1939_20	Constantijn
GID_1939_20	Leo Picard
GID_1939_20	E.C. Godée Molsbergen
GID_1939_22	F.G. Scheltema
GID_1939_22	E.J. Dijksterhuis
GID_1939_24	F. Bordewijk
GID_1939_26	J.A. van Hamel
GID_1939_27	A.F. Zwaardemaker
GID_1939_28	N.J. Krom
GID_1939_28	C. Lekkerkerker
GID_1939_29	E.J. Dijksterhuis
GID_1939_30	Michiel de Swaen
GID_1939_30	Constantijn Huygens
GID_1939_30	Constantijn
GID_1939_30	W.A.P. Smit
GID_1939_30	J. Wille
GID_1939_30	Abraham Kuyper
GID_1939_31	Eduard Reeser
GID_1939_33	Bernard Canter
GID_1939_33	D.B. Bosman
GID_1939_33	P.J. van Winter
GID_1939_33	Jan Kalf
GID_1939_33	J.J. Vriend
GID_1939_36	Hubert
GID_1939_37	H.T. Colenbrander
GID_1939_37	Albe
GID_1939_38	J. Zaaijer
GID_1939_40	J.H. Plantenga
GID_1939_43	P.W. Kamphuisen
GID_1939_43	J.A. Eigeman
GID_1939_46	Gerard Walschap
GID_1939_48	Multatuli
GID_1939_48	Antony Winkler Prins
GID_1939_48	Willem Bilderdijk
GID_1939_48	E.J. Potgieter
GID_1939_48	Isaäc da Costa
GID_1939_48	Jacob van Lennep
GID_1939_48	Willem de Clercq
GID_1939_49	D.C. Hesseling
GID_1939_49	J.J. Salverda de Grave
GID_1939_49	M.E. Kronenberg
GID_1939_50	E.J. Dijksterhuis
GID_1939_50	G. Bolkestein
GID_1939_51	Gerrit Achterberg
GID_1939_51	H. Marsman
GID_1939_51	Willem Kloos
GID_1939_51	Jan Veth
GID_1939_51	Frederik van Eeden
GID_1939_51	Eric van der Steen
GID_1939_51	Herman van den Bergh
GID_1939_51	Jan H. de Groot
GID_1939_51	Willem de Mérode
GID_1939_51	Albe
GID_1939_51	Felix Rutten
GID_1939_51	Anton van Duinkerken
GID_1939_51	Barend de Goede
GID_1939_51	Annie Salomons
GID_1939_51	Geerten Gossaert
GID_1939_51	Leo Boekraad
GID_1939_51	Maria Viola
GID_1939_51	Albert Verwey
GID_1939_51	S. Bonn
GID_1939_51	A. van Collem
GID_1939_51	Jacob Israël de Haan
GID_1939_51	Max Kijzer
GID_1939_51	Jan Engelman
GID_1939_51	Frank Valkenier
GID_1939_51	A. den Doolaard
GID_1939_51	A.J.D. van Oosten
GID_1939_51	Jan H. Eekhout
GID_1939_51	Herman Gorter
GID_1939_53	H.J. Pos
GID_1939_53	F. Bordewijk
GID_1939_53	Herman Teirlinck
GID_1939_53	Michelangelo
GID_1939_53	H.A. Enno van Gelder
GID_1939_55	J.R. Thorbecke
GID_1939_55	P.W.A. Cort van der Linden
GID_1939_58	Jan ten Brink
GID_1939_58	Mark Prager Lindo
GID_1939_58	W.G.C. Byvanck
GID_1939_58	J. de Graaf
GID_1939_58	J. ten Brink
GID_1939_58	N.G. van Kampen
GID_1939_59	C.H. de Goeje
GID_1939_60	A.L. Wurfbain
GID_1939_62	S.J. van der Molen
GID_1939_62	Theun de Vries
GID_1939_66	Albe
GID_1939_66	Albert Helman
GID_1939_68	G. Bolkestein
GID_1939_69	A. Hollenberg
GID_1939_70	E.J. Dijksterhuis
GID_1939_70	Plato
GID_1939_72	A.J.D. van Oosten
GID_1939_72	Jan Greshoff
GID_1939_72	Pierre Kemp
GID_1939_72	Geerten Gossaert
GID_1939_72	Willem de Mérode
GID_1939_72	Gerard den Brabander
GID_1939_72	Hendrik de Vries
GID_1939_72	Anton van Duinkerken
GID_1939_72	Blaise Cendrars
GID_1939_72	Jan Engelman
GID_1939_73	Eduard Reeser
GID_1939_73	Willem Pijper
GID_1939_73	Matthijs Vermeulen
GID_1939_73	Bertus van Lier
GID_1939_79	Theun de Vries
GID_1939_81	W. Arondéus
GID_1939_81	Jan Veth
GID_1939_82	H. Colijn
GID_1939_83	Anton van Duinkerken
GID_1939_83	Albe
GID_1939_83	C.G.N. de Vooys
GID_1939_85	Multatuli
GID_1939_85	F. Bordewijk
GID_1939_85	P.J. van Winter
GID_1939_85	Jan Kalf
GID_1939_85	Uys Krige
GID_1939_85	Jacob van Lennep
GID_1939_85	Arnoldus Noach
GID_1939_85	M.J. Sirks
GID_1939_90	G.A. van Poelje
GID_1939_90	J. Zaaijer
GID_1939_90	D. Simons
GID_1939_91	J.H. Plantenga
GID_1939_92	A.S. de Leeuw
GID_1939_93	Johannes Berg
GID_1939_94	Victor de Stuers
GID_1939_94	Jan Kalf
GID_1939_94	J.H. Plantenga
GID_1939_94	Huib Luns
GID_1939_95	Frank van der Goes
GID_1939_95	Constantijn
GID_1939_95	Constantijn Huygens
GID_1939_98	W.J. van de Woestijne
GID_1939_99	J.H. Plantenga
GID_1939_100	Stijn Streuvels
GID_1939_103	Multatuli
GID_1939_103	Albert Verwey
GID_1939_103	Jacob Geel
GID_1939_103	Willem Bilderdijk
GID_1939_103	Nicolaas Beets
GID_1939_103	Lodewijk van Deyssel
GID_1939_103	Theun de Vries
GID_1939_103	Anton van Duinkerken
GID_1939_103	Albe
GID_1939_104	J.A. van Hamel
GID_1939_104	Léon
GID_1939_107	Uys Krige
GID_1939_108	J.J. van Geuns
GID_1939_108	J. van Geuns
GID_1939_109	Constant van Wessem
GID_1939_110	Albe
GID_1939_110	Albert Helman
GID_1939_111	J.W.F. Werumeus Buning
GID_1939_112	Hubert
GID_1939_114	Lode Baekelmans
GID_1939_114	J.A. Goris
GID_1939_114	Victor E. van Vriesland
GID_1939_114	L.M. van Dis
GID_1939_114	Ernest Claes
GID_1939_114	Anna Bijns
GID_1939_114	Stefan George
GID_1939_114	F.C. Wieder
GID_1939_114	Marnix Gijsen
GID_1939_114	J.F. Willems
GID_1939_114	J.A. Alberdingk Thijm
GID_1939_114	Anton van Duinkerken
GID_1939_114	Albe
GID_1939_114	W.A.P. Smit
GID_1939_116	Multatuli
GID_1939_116	F. Bordewijk
GID_1939_116	J.J. von Schmid
GID_1939_116	H.P.G. Quack
GID_1939_116	Ina Boudier-Bakker
GID_1939_116	A.C. Josephus Jitta
GID_1939_116	M.W.F. Treub
GID_1939_119	Anton van Duinkerken
GID_1939_120	J.W.F. Werumeus Buning
GID_1939_120	William Shakespeare
GID_1939_121	Leo Simons
GID_1939_121	Hugo von Hofmannsthal
GID_1939_121	Hugo Verriest
GID_1939_121	Anton van Duinkerken
GID_1939_122	Albert Verwey
GID_1939_122	Jules Laforgue
GID_1939_122	Leopold
GID_1939_122	Hugo von Hofmannsthal
GID_1939_122	Albe
GID_1939_122	Paul Valéry
GID_1939_122	Bernard Shaw
GID_1939_122	Rainer Maria Rilke
GID_1939_123	Leopold
GID_1939_123	E.J. Dijksterhuis
GID_1939_125	J.J. Salverda de Grave
GID_1939_125	Plato
GID_1939_126	Eduard Reeser
GID_1939_128	J. Bierens de Haan
GID_1940_2	J.W.F. Werumeus Buning
GID_1940_4	J.H. Boeke
GID_1940_4	J.J. Schrieke
GID_1940_4	J.E. Stokvis
GID_1940_5	Pol de Mont
GID_1940_5	L. Knappert
GID_1940_5	Guido Gezelle
GID_1940_5	C.C. van de Graft
GID_1940_5	Alfons de Cock
GID_1940_5	Jaap Kunst
GID_1940_6	E.J. Dijksterhuis
GID_1940_6	Plato
GID_1940_7	J.H. Plantenga
GID_1940_9	Multatuli
GID_1940_9	Albert Verwey
GID_1940_9	Willem Kloos
GID_1940_9	Anton van Duinkerken
GID_1940_9	Albe
GID_1940_9	Frederik van Eeden
GID_1940_9	Herman Gorter
GID_1940_10	Leopold
GID_1940_12	J.W.F. Werumeus Buning
GID_1940_15	J.R. Thorbecke
GID_1940_15	A.G.A. van Rappard
GID_1940_16	J.C.M. Warnsinck
GID_1940_17	Martinus Nijhoff
GID_1940_17	E.J. Dijksterhuis
GID_1940_17	Jan van den Broeck
GID_1940_18	Louise Labé
GID_1940_18	Homerus
GID_1940_18	Albert Verwey
GID_1940_18	Dirk Coster
GID_1940_18	Guido Gezelle
GID_1940_18	Anton Reichling
GID_1940_18	Plato
GID_1940_18	Hafis
GID_1940_18	Lodewijk van Deyssel
GID_1940_18	Omar Khayyam
GID_1940_18	Novalis
GID_1940_18	Anton van Duinkerken
GID_1940_18	Albe
GID_1940_18	Herman Gorter
GID_1940_18	P.C. Boutens
GID_1940_18	Geerten Gossaert
GID_1940_18	P.N. van Eyck
GID_1940_20	Bernard Shaw
GID_1940_20	J.M. de Casseres
GID_1940_22	J.W.F. Werumeus Buning
GID_1940_23	Anton van Duinkerken
GID_1940_24	L. Ali Cohen
GID_1940_26	Theun de Vries
GID_1940_27	Alfred de Vigny
GID_1940_27	J.J.M. Timmers
GID_1940_27	Plato
GID_1940_28	Horatius
GID_1940_28	Homerus
GID_1940_28	J.H. Scholte
GID_1940_29	D. Loenen
GID_1940_30	J.C. Ebbinge Wubben
GID_1940_31	G.S. Overdiep
GID_1940_31	Anton van Duinkerken
GID_1940_31	Plato
GID_1940_33	Yge Foppema
GID_1940_33	F. Bordewijk
GID_1940_33	Albert Helman
GID_1940_33	Leopold
GID_1940_33	S.J. Fockema Andreae
GID_1940_33	Albe
GID_1940_36	J.W.F. Werumeus Buning
GID_1940_38	Waldie van Eck
GID_1940_40	K. Posthumus
GID_1940_42	Gérard de Nerval
GID_1940_42	D.A. de Graaf
GID_1940_42	Léon
GID_1940_42	Albe
GID_1940_42	William Blake
GID_1940_43	Eduard Reeser
GID_1940_43	Bertus van Lier
GID_1940_45	Gerrit Achterberg
GID_1940_45	Ed. Hoornik
GID_1940_45	Bertus Aafjes
GID_1940_45	Nes Tergast
GID_1940_45	Adriaan van der Veen
GID_1940_45	Cola Debrot
GID_1940_45	Multatuli
GID_1940_45	Stefan George
GID_1940_45	Novalis
GID_1940_45	Anton van Duinkerken
GID_1940_45	Albe
GID_1940_45	A. Roland Holst
GID_1940_45	Han G. Hoekstra
GID_1940_45	Albert Verwey
GID_1940_45	Pierre Kemp
GID_1940_45	Jacob van Maerlant
GID_1940_45	P.C. Boutens
GID_1940_45	Pierre H. Dubois
GID_1940_45	Maurice Gilliams
GID_1940_45	Gerard Wijdeveld
GID_1940_45	Jacobus Revius
GID_1940_47	Yge Foppema
GID_1940_47	Leopold
GID_1940_47	F.W.A. Korff
GID_1940_47	Eduard Reeser
GID_1940_50	Edgar Twello
GID_1940_52	Job Steynen
GID_1940_53	Theun de Vries
GID_1940_56	M.J. Langeveld
GID_1940_58	Hein Boeken
GID_1940_58	Albert Verwey
GID_1940_58	H.W. van Tricht
GID_1940_58	Willem Kloos
GID_1940_58	S.M. Noach
GID_1940_58	A.M.J.I. Binnewiertz
GID_1940_58	G. Kalff
GID_1940_58	Frans Coenen
GID_1940_58	Garmt Stuiveling
GID_1940_58	Henri Borel
GID_1940_58	Leopold
GID_1940_58	Lodewijk van Deyssel
GID_1940_58	Jacob Israël de Haan
GID_1940_58	L.J.M. Feber
GID_1940_58	Anton van Duinkerken
GID_1940_58	Albe
GID_1940_58	Frederik van Eeden
GID_1940_60	H.J. Pos
GID_1940_60	J.A.J. Barge
GID_1940_60	N. van Wijk
GID_1940_60	J.E. Schulte
GID_1940_60	A.W. de Groot
GID_1940_60	P.J. Waardenburg
GID_1940_62	Elisabeth Zernike
GID_1940_63	Plato
GID_1940_64	Jan Vermeer
GID_1940_64	G. Knuttel Wzn
GID_1940_64	G.J. Hoogewerff
GID_1940_64	Hubert
GID_1940_64	Alphons Diepenbrock
GID_1940_64	Albe
GID_1940_64	Aart van der Leeuw
GID_1940_64	Albrecht Dürer
GID_1940_65	Maurice Gilliams
GID_1940_65	H.W.E. Moller
GID_1940_65	Homerus
GID_1940_65	Albert Verwey
GID_1940_65	Prosper van Langendonck
GID_1940_65	Guido Gezelle
GID_1940_65	Gerard Brom
GID_1940_65	E. Moll
GID_1940_65	P.C. Boutens
GID_1940_65	Anton van Duinkerken
GID_1940_65	Albe
GID_1940_65	Herman Gorter
GID_1940_65	M. Rutten
GID_1940_65	J.A.N. Knuttel
GID_1940_66	S.J. Fockema Andreae
GID_1940_67	K. Posthumus
GID_1940_68	J.H. Kern
GID_1940_68	H.A. Enno van Gelder
GID_1940_68	J.N. Bakhuizen van den Brink
GID_1940_68	H. Kern
GID_1940_68	J.H. Kernkamp
GID_1940_68	A.A. van Schelven
GID_1940_69	H.T. Colenbrander
GID_1940_70	G.S. Overdiep
GID_1940_70	Annie Romein-Verschoor
GID_1940_70	E.J. Dijksterhuis
GID_1940_70	C.G.N. de Vooys
GID_1940_71	C.F.A. van Dam
GID_1940_71	J.W.F. Werumeus Buning
GID_1940_71	Miguel de Cervantes Saavedra
GID_1940_72	H. Marsman
GID_1940_72	Ed. Hoornik
GID_1940_72	H.J.A.M. Schaepman
GID_1940_72	Novalis
GID_1940_72	Anton van Duinkerken
GID_1940_72	A. Roland Holst
GID_1940_75	Jan Prins
GID_1940_78	C.F.A. van Dam
GID_1940_78	J.W.F. Werumeus Buning
GID_1940_78	Miguel de Cervantes Saavedra
GID_1940_79	A.C. Verbeek
GID_1940_80	W.J. Aalders
GID_1940_80	M.J. Sirks
GID_1940_82	François Villon
GID_1940_82	J.W.F. Werumeus Buning
GID_1940_83	Leonhard Huizinga
GID_1940_84	August von Platen
GID_1940_84	Victor E. van Vriesland
GID_1940_87	Homerus
GID_1940_87	C.F.A. van Dam
GID_1940_87	J.W.F. Werumeus Buning
GID_1940_87	Miguel de Cervantes Saavedra
GID_1940_88	W.C. Mees
GID_1940_88	C.A. Verrijn Stuart
GID_1940_88	C. Weststrate
GID_1940_89	B.M. Telders
GID_1940_89	C.W. van der Pot
GID_1940_90	H.J. Pos
GID_1940_90	W. Banning
GID_1940_90	J.N. Bakhuizen van den Brink
GID_1940_90	J.D. Bierens de Haan
GID_1940_90	H. Wagenvoort
GID_1940_90	Horatius
GID_1940_90	E.J. Dijksterhuis
GID_1940_91	J.H. Kern
GID_1940_91	F. Bordewijk
GID_1940_91	J.C.M. Warnsinck
GID_1940_91	Lode Zielens
GID_1940_91	Herman de Man
GID_1940_91	H. Kern
GID_1940_91	J.H. Kernkamp
GID_1940_93	Jacques Idserda
GID_1940_94	A. Roland Holst
GID_1940_96	Emmy van Lokhorst
GID_1940_98	Miguel de Cervantes Saavedra
GID_1940_100	H. Marsman
GID_1940_100	Gideon Busken Huet
GID_1940_100	Anton van Duinkerken
GID_1940_100	Jacob van Maerlant
GID_1940_100	Herman Gorter
GID_1940_100	J.A.N. Knuttel
GID_1940_101	Jan Prins
GID_1940_101	Plato
GID_1940_105	Leopold
GID_1940_105	C.F.A. van Dam
GID_1940_105	J.W.F. Werumeus Buning
GID_1940_105	Miguel de Cervantes Saavedra
GID_1940_106	A.A.H. Struycken
GID_1940_106	B.M. Telders
GID_1940_107	Johan de Witt
GID_1940_107	B.M. Telders
GID_1940_108	Pol de Mont
GID_1940_108	Martinus Nijhoff
GID_1940_108	R. Lemaire
GID_1940_108	R. Maere
GID_1940_108	J.H. Plantenga
GID_1940_108	Max Rooses
GID_1940_109	Multatuli
GID_1940_109	H. Marsman
GID_1940_109	Paul Claudel
GID_1940_109	Wies Moens
GID_1940_109	Marnix Gijsen
GID_1940_109	Jacob van Maerlant
GID_1940_109	Jean Cocteau
GID_1940_109	Anton van Duinkerken
GID_1940_109	Jan Engelman
GID_1940_110	H.J. Pos
GID_1940_110	Plato
GID_1940_110	S.J. van der Molen
GID_1940_110	B.A. van Groningen
GID_1940_110	Theun de Vries
GID_1940_110	Albrecht Dürer
GID_1940_114	C.F.A. van Dam
GID_1940_114	J.W.F. Werumeus Buning
GID_1940_114	Miguel de Cervantes Saavedra
GID_1940_115	Hugo de Groot
GID_1940_115	J. de Graaf
GID_1940_115	Johan de Witt
GID_1940_115	J.C.M. Warnsinck
GID_1940_116	P. van Schilfgaarde
GID_1940_116	Plato
GID_1940_117	Jan van Gilse
GID_1940_117	Wouter Hutschenruyter
GID_1940_117	Eduard Reeser
GID_1941_2	R.P.J. Tutein Nolthenius
GID_1941_2	Jan Veth
GID_1941_2	J.N. van Hall
GID_1941_2	J.D. van der Waals
GID_1941_2	Johan de Meester
GID_1941_2	D. van Blom
GID_1941_2	A. Roland Holst
GID_1941_2	Augusta de Wit
GID_1941_4	Jan Prins
GID_1941_4	Plato
GID_1941_6	Miguel de Unamuno
GID_1941_6	Miguel de Cervantes Saavedra
GID_1941_6	J.W.F. Werumeus Buning
GID_1941_6	Hugo von Hofmannsthal
GID_1941_6	C.F.A. van Dam
GID_1941_7	Frans Erens
GID_1941_8	J. de Jong
GID_1941_8	Bergman
GID_1941_9	Paul Valéry
GID_1941_9	Stéphane Mallarmé
GID_1941_9	Paul Claudel
GID_1941_10	Jan Romein
GID_1941_10	E. Brongersma
GID_1941_10	J.C.H. de Pater
GID_1941_12	Richard Minne
GID_1941_13	Top Naeff
GID_1941_14	Homerus
GID_1941_14	A.A.M. Stols
GID_1941_14	A. Viruly
GID_1941_14	M. Stol
GID_1941_14	A. Roland Holst
GID_1941_15	Miguel de Cervantes Saavedra
GID_1941_15	C.F.A. van Dam
GID_1941_15	J.W.F. Werumeus Buning
GID_1941_15	Henricus
GID_1941_16	B.A. van Groningen
GID_1941_17	Hugo de Vries
GID_1941_17	M.J. Sirks
GID_1941_19	Roel Houwink
GID_1941_19	H. Marsman
GID_1941_19	Constant van Wessem
GID_1941_19	A.A.M. Stols
GID_1941_19	Dirk Coster
GID_1941_19	Victor E. van Vriesland
GID_1941_19	M. Stol
GID_1941_19	Alfred de Vigny
GID_1941_19	J. Slauerhoff
GID_1941_19	Leopold
GID_1941_19	Anton van Duinkerken
GID_1941_19	Albe
GID_1941_19	A. Roland Holst
GID_1941_19	Menno ter Braak
GID_1941_20	Constant van Wessem
GID_1941_20	A.A.M. Stols
GID_1941_20	A.J. Schneiders
GID_1941_20	M. Stol
GID_1941_20	Theun de Vries
GID_1941_20	A.M. de Jong
GID_1941_20	Herman Gorter
GID_1941_22	N.E.M. Pareau
GID_1941_23	A. Roland Holst
GID_1941_24	Leonhard Huizinga
GID_1941_27	Miguel de Cervantes Saavedra
GID_1941_27	C.F.A. van Dam
GID_1941_27	J.W.F. Werumeus Buning
GID_1941_27	J. van Vloten
GID_1941_28	Adam Smith
GID_1941_28	Allard Pierson
GID_1941_28	Multatuli
GID_1941_28	Willem Kloos
GID_1941_28	S.M. Noach
GID_1941_28	Plato
GID_1941_28	Louis Couperus
GID_1941_28	Albe
GID_1941_28	Frederik van Eeden
GID_1941_29	P.J. Idenburg
GID_1941_30	J. Kruseman
GID_1941_31	E.J. Dijksterhuis
GID_1941_31	E.W. Beth
GID_1941_32	J.H. Boeke
GID_1941_32	Albert Verwey
GID_1941_32	A.A.M. Stols
GID_1941_32	J.C.A. Fetter
GID_1941_32	Martinus Nijhoff
GID_1941_32	H. Kraemer
GID_1941_32	M. Stol
