Author	Harmonic	Closeness	Degree	Betweenness	In-degree	Out-degree	Eigenvector
Bob Rigter	1747.8761904761488	0.21861382043593372	0.0028089887640449437	1.3217082883907629e-05	0.001070090957731407	0.0017388978063135364	0.0012311285937966852
Joris Eeckhout	2393.385714285678	0.2944035929775528	0.02835741037988229	0.001575723201700996	0.016185125735687533	0.012172284644194755	0.046009305448210074
A.C.M. Rietveld	1740.3642857142654	0.2144661089120114	0.004681647940074906	0.0001275266752632668	0.0020064205457463883	0.002675227394328518	0.0021991509303958046
A. van Domburg	1986.1690476189542	0.2478325249132229	0.012974852862493311	0.00027663666233491714	0.0029427501337613697	0.010032102728731942	0.006442406173042302
G.G. Bauman	1506.3115079365275	0.19282527467290025	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	9.790515782673887e-05
Nico de Vrede	0.0	0.0	0.0006688068485821295	0.0	0.0	0.0006688068485821295	3.552025893195421e-97
Ad Zuiderent	1885.3738095237734	0.23104760928766876	0.009898341359015515	0.0003334993546990558	0.006153023006955591	0.0037453183520599247	0.005056191350435857
Gerrit Noordzij	1870.8261904761496	0.23027213716997755	0.003344034242910647	0.00022094061075430359	0.0029427501337613697	0.00040128410914927763	0.0041596802858292455
Els den Os	1427.188492063527	0.18011404653078647	0.0005350454788657035	0.00010876275653999153	0.00040128410914927763	0.00013376136971642589	0.00014412077116878348
Joseph Coppens	0.0	0.0	0.001203852327447833	0.0	0.0	0.001203852327447833	3.552025893195421e-97
Frederik Jacobus Brevet	1579.5293650793421	0.2008145396299372	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.00019504470488477605
H. de la Fontaine Verwey	2086.466666666616	0.2560674867332102	0.007223113964686998	1.8497893771618764e-06	0.006955591225254146	0.00026752273943285177	0.013535669034199867
Liesbeth Ziedses	1595.1523809523644	0.20280956278605658	0.0017388978063135364	0.0006525765392399491	0.0009363295880149812	0.0008025682182985553	0.00026905883587169664
Christina Kroes-Ligtenberg	1706.9547619047207	0.21905005926878446	0.001070090957731407	0.00011111629994825907	0.00013376136971642589	0.0009363295880149812	0.0004343183194600081
Lucie Huiskens	1381.9742063492452	0.17635207192068683	0.001070090957731407	5.538854537689129e-08	0.0005350454788657035	0.0005350454788657035	5.711049983634957e-05
Tsjou Li-po	1486.6920634920773	0.18813977325450784	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	0.0001480503595993918
H. van der Tuin	1779.0571428570786	0.22591227872360556	0.00040128410914927763	0.0	0.00026752273943285177	0.00013376136971642589	0.0009706908842910984
August Heyting	1945.119047618963	0.24567553024172473	0.0009363295880149812	4.0437786608047444e-07	0.0006688068485821295	0.00026752273943285177	0.0033003950913602954
L.J. de Regt	1586.8234126984119	0.19761562933833493	0.0037453183520599247	0.0	0.0008025682182985553	0.0029427501337613697	0.0008654999293774817
David Rokeah	1700.5738095237732	0.2168575392497633	0.00040128410914927763	5.77144918154627e-07	0.00026752273943285177	0.00013376136971642589	0.0005536570191487319
F. Springer	1762.1547619047303	0.2198044462443513	0.002407704654895666	0.0	0.002407704654895666	0.0	0.0011536232256777936
Kees Bokweide	0.0	0.0	0.003477795612627073	0.0	0.0	0.003477795612627073	3.552025893195421e-97
A.P. van Schilfgaarde	1505.067460317473	0.19331577061677135	0.00040128410914927763	3.5425204629877417e-08	0.00013376136971642589	0.00026752273943285177	8.938638201603607e-05
Saint-Rémy	1842.6738095237588	0.22969394060124423	0.002675227394328518	1.1124621210506135e-05	0.00227394328517924	0.00040128410914927763	0.0036724183751043905
Henry Schogt	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
F.R. Gilfillan	1607.4845238095013	0.204597327972596	0.001070090957731407	1.0348358245489662e-07	0.00040128410914927763	0.0006688068485821295	0.0003649128722267648
Inge Tielman	1651.7392857142636	0.21004096557082638	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.00031570487155779657
Cor Blok	1735.6202380951984	0.21824055689126037	0.0008025682182985553	0.0	0.0008025682182985553	0.0	0.0008862440984080596
G.J.D.C. Stempels	1880.6476190475398	0.23802813504410728	0.0009363295880149812	0.00011478835751731271	0.0006688068485821295	0.00026752273943285177	0.0019171703431447383
Michel Oukhow	1637.0023809523577	0.20661694355740165	0.002140181915462814	1.106216427784095e-06	0.0006688068485821295	0.0014713750668806848	0.0006158781979691038
Bruno Zevi	1747.0238095237708	0.22217315312451014	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	0.0005999383993517934
J.Z. Kannegieter	1827.3833333332736	0.23119900246046798	0.0014713750668806848	2.2933295596653114e-07	0.001203852327447833	0.00026752273943285177	0.0022059041184989713
Sybrandi Braak	1383.0182539682964	0.17849959841621588	0.0008025682182985553	8.202495535017054e-08	0.00013376136971642589	0.0006688068485821295	2.3484475307782378e-05
H. Mansion	1760.1666666666167	0.22491453292220362	0.0037453183520599247	2.8375916828582877e-05	0.0006688068485821295	0.0030765115034777956	0.0009482445576755104
G.J.P. Cammelbeeck	0.0	0.0	0.0009363295880149812	0.0	0.0	0.0009363295880149812	3.552025893195421e-97
S. Posthuma	1753.1738095237706	0.222636799099764	0.00040128410914927763	0.0	0.00040128410914927763	0.0	0.0010421617276110526
Paul Gilroy	1479.6658730158933	0.18766090060290844	0.003210272873194221	1.3415585755195255e-06	0.0017388978063135364	0.0014713750668806848	9.805604315910304e-05
Th. Heidebrand	1526.2067460317603	0.1951101148025262	0.003210272873194221	1.799865360725058e-05	0.0008025682182985553	0.002407704654895666	0.00017259849317312163
Jan Koster	1894.9833333332908	0.2327239181461584	0.008828250401284108	0.0002634888176254712	0.006420545746388442	0.002407704654895666	0.006009144841437478
Andreas Nicolaas Metz	1831.7214285713826	0.229875652034546	0.008025682182985553	0.0	0.0030765115034777956	0.0049491706795077575	0.009573155413978974
P. Scherft	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Jan Daman	1.0	0.00013376136971642589	0.0008025682182985553	3.666431086560723e-05	0.00013376136971642589	0.0006688068485821295	7.998451244502626e-82
Arie Gelderblom	1799.6059523809035	0.22502723608647768	0.001337613697164259	0.0001089654388786674	0.001070090957731407	0.00026752273943285177	0.0013554500889338544
T.M. Verhage-van den Berg	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
S.M. Noach	1941.6214285713527	0.2433997480448563	0.004681647940074906	6.923119953718844e-06	0.001070090957731407	0.003611556982343499	0.0030475493826282824
Lennart Sjögren	1658.3805555555373	0.2091805160521007	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	0.0004021098584238927
G.F.H. Raat	1896.4571428570985	0.23314130104636394	0.006955591225254146	2.8588031169107844e-05	0.004815409309791332	0.002140181915462814	0.00466927464781415
F. Roels	1893.2142857142028	0.2391459085287741	0.0017388978063135364	3.3486798848455973e-06	0.0016051364365971105	0.00013376136971642589	0.0033374883950617585
J. Mansion	2022.1404761903962	0.2528043954232527	0.008828250401284108	0.0009903206185243698	0.004146602461209203	0.004681647940074906	0.0054710369385843095
Herman Koch	1499.666666666674	0.1928285239998151	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.00010435138261253821
H.H. ter Balkt	1813.602380952342	0.22494525895129136	0.007223113964686998	0.0007303056957509182	0.002675227394328518	0.00454788657035848	0.0017374198343872904
L. Laeyendecker	1154.665079365112	0.15013670556714967	0.00026752273943285177	1.4208583509385652e-07	0.00013376136971642589	0.00013376136971642589	7.0140044635203e-07
Ernst Wilhelm Moes	1521.784126984133	0.19455190188665938	0.00040128410914927763	1.6865267110147692e-06	0.00013376136971642589	0.00026752273943285177	0.00011956387209510457
W.F.G. Breekveldt	1803.6571428571217	0.2210694959306493	0.01886035313001605	5.7615744288649535e-05	0.003477795612627073	0.015382557517388977	0.003632900176272932
Amaat Honoraat Joos	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Ruud A.J. Kraaijeveld	1856.314285714231	0.2299826754769942	0.008694489031567682	9.574305265069229e-05	0.002541466024612092	0.006153023006955591	0.0023086847026725387
J.H.W. Leliman	1856.490476190399	0.2361167194001414	0.0006688068485821295	0.0	0.0005350454788657035	0.00013376136971642589	0.001512282513024247
Frans Geraedts	1.0	0.00013376136971642589	0.001070090957731407	0.0	0.00013376136971642589	0.0009363295880149812	7.998451244502626e-82
Luc Libaut	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
Carel Adriaan Engelbregt	1862.4214285713592	0.23398057439230574	0.00909577314071696	0.0005252146716452355	0.003210272873194221	0.005885500267522739	0.0014472574735900805
Peter V. Zima	1758.297619047596	0.21793866966250589	0.0038790797217763506	4.572525107701278e-06	0.003210272873194221	0.0006688068485821295	0.002029358378036285
Piet Verhoeff	1793.0428571428279	0.2209903765297883	0.012707330123060459	1.750456126974488e-05	0.003611556982343499	0.00909577314071696	0.004069489556365009
J. Kramer-Vreugdenhil	1767.2904761904542	0.21846879335590458	0.00227394328517924	0.00019647082220227888	0.0009363295880149812	0.001337613697164259	0.0018866584817150386
M.H. Székely-Lulofs	1940.0476190475233	0.24634447160971443	0.0009363295880149812	0.0	0.0009363295880149812	0.0	0.0022930416764841413
Emile Erens	1938.8214285713523	0.24336377409450974	0.0009363295880149812	4.069411808464229e-08	0.0006688068485821295	0.00026752273943285177	0.0030821638495147443
Walter Toman	1574.1980158730123	0.1995474807744035	0.0018726591760299624	0.0	0.0008025682182985553	0.001070090957731407	0.0001663554864026759
Karel Roelants	1850.757142857067	0.2363652752079218	0.0006688068485821295	0.0	0.00040128410914927763	0.00026752273943285177	0.0013009690786625096
E.D. van Dissel	1709.8833333332996	0.21790982780759446	0.0018726591760299624	1.760794245512438e-05	0.00040128410914927763	0.0014713750668806848	0.0006916613007720002
B.L. van der Waerden	1285.667460317519	0.16701898722433792	0.00026752273943285177	0.0	0.00026752273943285177	0.0	4.2555290963273205e-06
Ivo Schöffer	1741.3448412697996	0.21959537170795104	0.0040128410914927765	6.952635380086865e-05	0.0008025682182985553	0.003210272873194221	0.000983257595192885
Erik Thys	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
C. Bittremieux	2171.4547619047125	0.2674063707340637	0.0407972177635099	0.0018314971005820785	0.009229534510433386	0.03156768325307651	0.015425134293984214
L. Verhaegen	1561.2452380952625	0.19761562933833493	0.002140181915462814	0.0	0.0009363295880149812	0.001203852327447833	0.0033120513989514213
Asrul Sani	1722.9214285713992	0.21916668381784277	0.002675227394328518	1.1436215734185531e-05	0.0016051364365971105	0.001070090957731407	0.000505211957719083
H.J. Vieu-Kuik	2011.9666666666094	0.24808145272048807	0.006955591225254146	6.0654742863462644e-05	0.004414125200642054	0.002541466024612092	0.008347026959823128
Betsy Juta	1403.112698412745	0.1819174522703406	0.00013376136971642589	0.0	0.00013376136971642589	0.0	2.689793498580684e-05
Teun Hoekstra	1969.8452380951946	0.2397843738930323	0.010433386837881219	0.00012982659492955328	0.008962011771000535	0.0014713750668806848	0.008260533770179117
Pierre Lambrechts	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
Delfien Vanhaute	1840.8999999999262	0.2351491270590683	0.00040128410914927763	0.0	0.00040128410914927763	0.0	0.0013225391934663824
Federico García Lorca	2039.9238095236951	0.25637315168000613	0.004280363830925628	0.0003352775240573334	0.003477795612627073	0.0008025682182985553	0.004290566975589814
G.D.A. Jonckbloet	1967.7714285713475	0.24716290836437296	0.001070090957731407	5.071599072831716e-07	0.0006688068485821295	0.00040128410914927763	0.0031621530645648244
Joos Florquin	2055.697619047542	0.25618700791257953	0.015783841626538255	0.000137034364983534	0.004280363830925628	0.011503477795612626	0.008009562566402164
Tone Brulin	1917.9571428570675	0.24042625749880067	0.004815409309791332	3.7609364014415865e-05	0.0028089887640449437	0.0020064205457463883	0.0055320405419283635
L.M.Fr. Daniëls	1815.4595238094657	0.22995055798204814	0.0028089887640449437	5.79776659322626e-06	0.0008025682182985553	0.0020064205457463883	0.0016578216614873075
C.A. Pekelharing	1791.899603174548	0.2270979252731863	0.0009363295880149812	0.0	0.0009363295880149812	0.0	0.0009671785721006589
B.J.S. Hoetjes	1340.0551587301975	0.17022956304324313	0.00026752273943285177	0.0	0.00026752273943285177	0.0	5.042386917755902e-05
Hans Keilson	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
J. Taeldeman	1960.2571428571036	0.23749028300819028	0.01725521669341894	0.0002222101022476263	0.011637239165329051	0.0056179775280898875	0.010323112790136079
G. van Hoorn	2.0	0.00026752273943285177	0.0014713750668806848	2.524745529826458e-05	0.00026752273943285177	0.001203852327447833	3.658586669991285e-95
G. Mannoury	2124.828571428501	0.2621862235909833	0.004280363830925628	0.0	0.004280363830925628	0.0	0.00852248721151051
Frederik Willem Nicolaas Hugenholtz	1677.0595238094822	0.21382555131894895	0.0018726591760299624	1.3930874607651966e-05	0.00026752273943285177	0.0016051364365971105	0.0004470659323888055
Herman Wolf	2081.8357142856203	0.2618915219261138	0.005751738897806313	3.729460723358456e-05	0.0028089887640449437	0.0029427501337613697	0.006865541730718746
Jeanne Liedmeier	1492.2349206349284	0.18968581086592268	0.0005350454788657035	5.105743991565877e-07	0.00026752273943285177	0.00026752273943285177	8.831603422931703e-05
Clara Stuyver	1876.3261904761453	0.2340249140880405	0.0028089887640449437	6.929821904023095e-06	0.001203852327447833	0.0016051364365971105	0.0024459010650540345
Arnoldus Wilhelmus Stellwagen	1.0	0.00013376136971642589	0.0009363295880149812	4.940414432447328e-06	0.00013376136971642589	0.0008025682182985553	1.8470534644616195e-95
C. Ch. Mout	1711.726190476151	0.21778493459881662	0.0037453183520599247	9.534756808166456e-05	0.0009363295880149812	0.0028089887640449437	0.0004879030957810716
Helga Ruebsamen	1801.0357142856544	0.22913028637759725	0.00040128410914927763	0.0	0.00040128410914927763	0.0	0.0012823446325078633
Casper Hakfoort	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Sies de Haan	1883.699999999966	0.23078853889788628	0.005350454788657036	3.180812748931398e-06	0.005216693418940609	0.00013376136971642589	0.005169640786831338
M.J.P.M. Weijtens	1559.2388888888806	0.19794029037387234	0.003611556982343499	3.14213970644816e-06	0.00040128410914927763	0.003210272873194221	0.0002911081353742845
Peter van der Wildt	1961.0214285713412	0.24863085799126022	0.002541466024612092	0.0	0.0009363295880149812	0.0016051364365971105	0.00532656225582703
J. Reitsma	1858.168650793601	0.2316217886514915	0.002407704654895666	0.00018589733586172024	0.002140181915462814	0.00026752273943285177	0.0016061228883883282
H. van Strien	1795.373809523745	0.22732053592705437	0.001070090957731407	6.340257118133582e-07	0.0008025682182985553	0.00026752273943285177	0.001207928306357042
A.H.M.J. van Kan	1547.041269841269	0.1983153572267633	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.0001373612571074257
Carme Riera	1.5	0.00017834849295523451	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	1.0075503705274639e-77
Karel Wasch	2224.25476190471	0.27831167310725213	0.003344034242910647	4.1644952466463543e-07	0.003210272873194221	0.00013376136971642589	0.010045337078275507
Paul Marlee	1285.1928571428898	0.16433126701830866	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	2.060769243874891e-05
Luc Herman	1740.990476190463	0.21474581083208097	0.005082932049224184	7.567921838648939e-06	0.0020064205457463883	0.0030765115034777956	0.0020841207739764563
Carole Vos	1749.188095238049	0.22053653674585288	0.0065543071161048684	1.0573418511791912e-05	0.0014713750668806848	0.005082932049224184	0.0011450941422708107
Leonie Cornips	1666.6388888888778	0.2062546090426037	0.002140181915462814	1.3794167191498717e-05	0.0020064205457463883	0.00013376136971642589	0.001830581849240885
Chun-chan Yeh	1353.432539682588	0.17332624163404767	0.0009363295880149812	0.0001920974000452922	0.00026752273943285177	0.0006688068485821295	1.977354546681188e-05
Esther Jansma	1428.619444444479	0.1801269914343769	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.00013282646997307001
F.J.P. Peeters	1907.8309523809032	0.23568862477075997	0.0029427501337613697	5.054727432872337e-06	0.002675227394328518	0.00026752273943285177	0.004661621390137209
Bé Stolk	1734.8690476190022	0.22191365168779686	0.0005350454788657035	0.0	0.00040128410914927763	0.00013376136971642589	0.0006693268982740686
Marc Staels	1695.0976190475876	0.21697654149553267	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.0006086938572020636
A.G. van Melle	1849.7785714285412	0.22689807021130673	0.014981273408239699	9.210211884274579e-05	0.004280363830925628	0.010700909577314071	0.004430872053335498
Alex Reinders	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
J.C. van der Does	1986.1571428570583	0.2504333529313236	0.0018726591760299624	1.1708157710747955e-07	0.0017388978063135364	0.00013376136971642589	0.003345125704448785
Roger van de Velde	1824.664285714248	0.22594327798428207	0.0029427501337613697	1.7437979738965127e-06	0.002407704654895666	0.0005350454788657035	0.002502198309527575
Herman de Liagre Böhl	1621.7341269841272	0.20466514279791012	0.002407704654895666	4.71412223656486e-05	0.0008025682182985553	0.0016051364365971105	0.0003502563751869151
Guido Eeckels	2068.0047619046636	0.25963407371861447	0.0037453183520599247	7.684281833403698e-06	0.002675227394328518	0.001070090957731407	0.006807226783975408
Jaap van Ginneken	1860.1880952380302	0.23176306120720455	0.0056179775280898875	1.2591811713376814e-05	0.002140181915462814	0.003477795612627073	0.001926167749285638
J.P. Kleiweg de Zwaan	1752.8404761904378	0.22259363223550643	0.0008025682182985553	8.727759103481507e-07	0.0006688068485821295	0.00013376136971642589	0.0008554649135997561
Dirk Drijver	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Ina Schermer-Vermeer	1445.5753968254276	0.18191787164212855	0.0018726591760299624	1.5184627323895954e-05	0.00026752273943285177	0.0016051364365971105	0.0001590811442532218
Guillaume Apollinaire	2281.1880952380347	0.2817107434599577	0.008962011771000535	1.1474313552516578e-05	0.008828250401284108	0.00013376136971642589	0.02508616740250681
Herman Balthazar	1734.1499999999642	0.2166197985691264	0.001070090957731407	1.0445791783881064e-07	0.0009363295880149812	0.00013376136971642589	0.0014785657843279405
A. de Meyer	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Julius de Boer	2048.1285714284904	0.2549046847912874	0.003210272873194221	0.00012990886084023848	0.0017388978063135364	0.0014713750668806848	0.0066259449456079105
Bernard Kemp	2087.2809523808887	0.2595113152913243	0.005216693418940609	0.00017903883276239945	0.004280363830925628	0.0009363295880149812	0.008600073599803743
J. Presser	2186.885714285658	0.2671749627654475	0.013509898341359015	0.0006845819699443592	0.009363295880149811	0.004146602461209203	0.014059804235212778
Esselien 't Hart	1296.1662698413181	0.16694967841956587	0.0009363295880149812	9.781877739454236e-06	0.0005350454788657035	0.00040128410914927763	8.671045161772136e-06
G. Engelberg	1903.9404761903902	0.242155432520791	0.001070090957731407	0.0	0.001070090957731407	0.0	0.001843127845704029
D.M. Bakker	1981.921428571389	0.2402274904717385	0.010700909577314071	0.00016123255141869372	0.00909577314071696	0.0016051364365971105	0.010642551896056273
Henricus de Blieck	1755.8904761904414	0.21951730376262535	0.010834670947030497	0.0	0.004414125200642054	0.006420545746388442	0.013239184043752168
E. van Fraechem	1331.0567460318014	0.17246091144678835	0.0009363295880149812	8.201644742924666e-09	0.00013376136971642589	0.0008025682182985553	1.505653047335921e-05
Hans Sleutelaar	1954.9190476189642	0.24356776719936682	0.0049491706795077575	0.00011911146951306274	0.0029427501337613697	0.0020064205457463883	0.005259542197700555
Cor van der Lugt Melsert	1951.178571428487	0.2448474788882458	0.0029427501337613697	1.2610162337541163e-05	0.00227394328517924	0.0006688068485821295	0.004663639990314424
Dieter Hülsmanns	1443.473015873056	0.18476895031121596	0.00040128410914927763	5.814927558792113e-05	0.00026752273943285177	0.00013376136971642589	3.6116502872137904e-05
C.M. de Beaufort	1839.6952380951677	0.23238452681800625	0.003477795612627073	1.6532633358151216e-06	0.0008025682182985553	0.002675227394328518	0.0018625626147096704
André de Ridder	2287.9095238094837	0.28305053212069436	0.008828250401284108	0.0003522727594583344	0.008560727661851257	0.00026752273943285177	0.017071745284484956
P. Hoekstra	1617.3138888888714	0.2062804479296095	0.001203852327447833	1.7118509155932094e-05	0.00026752273943285177	0.0009363295880149812	0.0002537805606421702
Tymen Trolsky	1668.8583333333086	0.21001649107479947	0.001070090957731407	6.713560147788963e-07	0.0008025682182985553	0.00026752273943285177	0.0006735433612227997
J.W.F. Werumeus Buning	2421.0357142856806	0.29479011079371953	0.02247191011235955	0.00047597723334120583	0.015382557517388977	0.007089352594970572	0.03850654774695155
W.E. Hegman	2108.9071428571033	0.2565595661457546	0.05858747993579454	0.0016790963496836164	0.012439807383627608	0.04614767255216693	0.018910204417304444
Hanna Blok	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
M.Th. Houtsma	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
Fr. Nooyens	1758.9904761904158	0.2234090672773895	0.0005350454788657035	0.0	0.00013376136971642589	0.00040128410914927763	0.0007331179003879008
J.J. van Loghem	1902.4404761903995	0.23882217591231666	0.001337613697164259	6.56031266214032e-05	0.001203852327447833	0.00013376136971642589	0.002644678550856138
J. Hoeksma	1898.3642857142167	0.23893769403939044	0.001203852327447833	3.0524333628724754e-07	0.001070090957731407	0.00013376136971642589	0.002247026555650519
L. Frank	1247.427380952418	0.15989075411807996	0.00013376136971642589	0.0	0.00013376136971642589	0.0	5.370638676656225e-06
Jos Versteegen	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
P. van Geer	1853.9166666666029	0.2327239181461584	0.005885500267522739	0.00021630904678265328	0.002541466024612092	0.003344034242910647	0.0013766771379222782
Dolph Kohnstamm	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
A.H. van der Weel	1708.806746031705	0.21520422961446192	0.00040128410914927763	0.00010872814805801503	0.00026752273943285177	0.00013376136971642589	0.0009547710069922861
D.M.G. Koch	2087.504761904664	0.25858754575565923	0.009630818619582664	0.0006631447832196952	0.005082932049224184	0.00454788657035848	0.007296576717867955
Marcel Duchateau	1588.319047619032	0.2023677954350823	0.0008025682182985553	1.1267484308152553e-07	0.00013376136971642589	0.0006688068485821295	0.00026871165276451175
Chr. Cornelissen	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
E.J. Mertens	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Tom Naastepad	1721.3952380951982	0.21647276278176114	0.0009363295880149812	0.0	0.0009363295880149812	0.0	0.001811785541620773
Michael Hamburger	1695.3630952380672	0.2136960497737653	0.0016051364365971105	7.781456644394027e-05	0.0009363295880149812	0.0006688068485821295	0.0005476445398680727
Harry Mesterom	1734.4083333332946	0.21875904019177	0.0028089887640449437	1.5985090038623593e-07	0.00040128410914927763	0.002407704654895666	0.0009718174308992856
Peter van Steen	2052.8380952379816	0.258344118329081	0.003210272873194221	0.00022112311938143173	0.002541466024612092	0.0006688068485821295	0.005497194734438098
J.B. de Caluwé	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
Charles Roelofsz	1916.80476190469	0.24104805965794945	0.002407704654895666	0.0001189528538705735	0.0018726591760299624	0.0005350454788657035	0.0057796041153492465
M.J. Sirks	2050.9642857141816	0.2545106850724076	0.010700909577314071	0.00026324973361258383	0.005216693418940609	0.005484216158373461	0.007654113347689434
Else Hoog	1714.2507936507632	0.21492333303908626	0.00227394328517924	1.2000800208424078e-06	0.0008025682182985553	0.0014713750668806848	0.0009597882627073665
Hans Lodeizen	2168.621428571378	0.2671749627654475	0.007223113964686998	0.0002691427451181198	0.006153023006955591	0.001070090957731407	0.011014923064137696
J.I.S. Zonneveld	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Kees Mercks	1269.8976190476653	0.16406878796796803	0.00013376136971642589	0.0	0.00013376136971642589	0.0	6.791691560457834e-06
H. Drion	1840.4142857142442	0.22836659824189165	0.003611556982343499	6.556795340569448e-06	0.002675227394328518	0.0009363295880149812	0.0031105810008699307
Henri Overhoff	0.0	0.0	0.0008025682182985553	0.0	0.0	0.0008025682182985553	3.552025893195421e-97
Marie C. van Zeggelen	1644.3095238094973	0.20886211519894968	0.0014713750668806848	0.00021804903151430812	0.001070090957731407	0.00040128410914927763	0.0004296686967979405
Martha Gerlo	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
Jeanne Holierhoek	1462.1948412698762	0.1882779726133505	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	6.103520335995111e-05
Henriette Frederika Bosscha	1.0	0.00013376136971642589	0.0005350454788657035	0.0	0.00013376136971642589	0.00040128410914927763	7.998451244502626e-82
Alvin W. Gouldner	1812.040476190423	0.22678348574834079	0.00227394328517924	7.047989805454445e-05	0.0014713750668806848	0.0008025682182985553	0.0013847919459167516
J.W.M. Schorer	1756.9095238094824	0.22268394205339037	0.0014713750668806848	0.00020528610970915764	0.0006688068485821295	0.0008025682182985553	0.000668778995387409
J.H. Waszink	2073.4452380951707	0.25400030268255647	0.005885500267522739	1.5851179999406572e-05	0.005216693418940609	0.0006688068485821295	0.008807916814626468
B. Symons	1925.426190476113	0.24182689022227238	0.002407704654895666	4.044365094520936e-06	0.002140181915462814	0.00026752273943285177	0.0024909685100470997
A.W.M. van Hasselt	1389.0277777778228	0.1783578093071331	0.001070090957731407	4.684192419670716e-06	0.00026752273943285177	0.0008025682182985553	1.8975422798269896e-05
Margrit de Sablonière	1970.5785714284746	0.24631253485765936	0.008159443552701979	0.0007220807127808654	0.0037453183520599247	0.004414125200642054	0.004525508340400724
Hans Calis	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Tom Kerber	1799.50238095232	0.22851449722766148	0.001070090957731407	0.0	0.0005350454788657035	0.0005350454788657035	0.0011086379834142769
Michel Bartosik	1674.1095238094945	0.21070627395369215	0.0038790797217763506	5.98765969842514e-06	0.0014713750668806848	0.002407704654895666	0.0008849210244198736
Dirk Coigneau	2058.076190476133	0.25112083201516744	0.025414660246120917	0.00016515017466410135	0.011503477795612626	0.013911182450508291	0.013632052535447544
J.A. Bierens de Haan	1908.3428571427714	0.2403766967952163	0.002140181915462814	0.0	0.002140181915462814	0.0	0.0037554838251880615
Lut Missinne	1627.3976190476087	0.20619434347248644	0.003477795612627073	1.4601927856743193e-05	0.0009363295880149812	0.002541466024612092	0.00032933465605855603
A.J. van der Staay	1414.7396825397298	0.18216609088654198	0.00040128410914927763	3.1225576328489334e-07	0.00026752273943285177	0.00013376136971642589	3.367582025835167e-05
Herman Liebaers	2127.9452380951852	0.26201654307380035	0.005885500267522739	0.00018949499320421973	0.0037453183520599247	0.002140181915462814	0.008844556617940135
Theo Walraven	1602.0678571428462	0.2013531931101112	0.0029427501337613697	2.794812251515625e-06	0.001203852327447833	0.0017388978063135364	0.0005758948556032641
Mary McCarthy	1810.5119047618489	0.22734710449974035	0.002675227394328518	1.5758327761963773e-05	0.0020064205457463883	0.0006688068485821295	0.0012755058335439673
A. Middelhoek	1561.529365079368	0.19838701445396104	0.0014713750668806848	0.0	0.0014713750668806848	0.0	0.00026667225360474834
