Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering
J.H. Deibel	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.21644083881630716	1699.1714285713897	0.0005690081577334231	0.5	0.0
Hilarion Thans	0.013825503355704696	0.013691275167785233	0.00013422818791946307	0.00011542381757573031	0.26704491724036106	2165.819047618971	0.03709770866392075	0.2727964972396726	0.0
A.H. Blaauw	0.0026845637583892616	0.0008053691275167784	0.001879194630872483	0.00011977697698961898	0.21479674375087482	1684.3757936507632	0.000600999731294933	0.37567567567567567	0.048321785296499595
Matthée Corneille Valeton	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.03333333333333333	0.0136986301369863
P.H. van Moerkerken jr.	0.0068456375838926165	0.0009395973154362415	0.005906040268456376	0.0001655954909137683	0.2400272724069562	1873.126190476098	0.001944051301349613	0.1520882584712372	0.0403622287522604
M.J. Sirks	0.010604026845637583	0.00523489932885906	0.005369127516778523	0.0002815287467186217	0.2524770767406159	2031.7476190475172	0.007448299966077831	0.24257748776508972	0.059233956512748244
Leo Speet	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.21061401524834522	1643.0523809523427	0.0004193855215083392	0.0	0.0
Jean-Pierre van Rossem	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	0.00010880631940951227	0.2035783611072178	1588.621428571405	0.0003857216680899439	0.3333333333333333	0.0
G.P. Frets	0.027785234899328857	0.00657718120805369	0.021208053691275167	0.0008266081121706589	0.2548179934850596	2056.4880952380004	0.010124928267292204	0.11740928746004888	0.03287865492788832
J.P. Lotsy	0.0013422818791946308	0.0008053691275167784	0.0005369127516778523	5.434446292269701e-05	0.22338900584164456	1750.1547619047105	0.0007661600058685642	0.044444444444444446	0.011494252873563218
G.E. Opstelten	0.0025503355704697985	0.002013422818791946	0.0005369127516778523	2.2816359080566543e-05	0.2320571053994675	1836.4285714285015	0.002043269756999992	0.15384615384615385	0.004878048780487805
J. Aalbers	0.0026845637583892616	0.0025503355704697985	0.00013422818791946307	9.93950980440126e-07	0.24490592435174843	1947.1309523808648	0.003702238231381585	0.24473684210526317	0.0
J. Petri	0.0009395973154362415	0.0004026845637583892	0.0005369127516778523	1.6519366750527767e-06	0.23233262912833277	1827.4547619046937	0.0015490586774310683	0.40476190476190477	0.044585987261146494
Marie Heijermans-Peers	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.22320820307860342	1745.161904761849	0.0008517528135549619	0.5	0.0
Herman Middendorp	0.0013422818791946308	0.0013422818791946308	0.0	0.0	0.24346351464155727	1932.1761904761006	0.003735278908972404	0.37777777777777777	0.0
A.A.H. Struycken	0.002147651006711409	0.002013422818791946	0.00013422818791946307	1.8979160288375135e-05	0.2238616946155216	1779.1666666666313	0.005515461637960475	0.375	0.0
Ernest Barker	0.0012080536912751677	0.0010738255033557046	0.00013422818791946307	0.00043528206569775144	0.2382600835068574	1881.8214285713445	0.0024620975676718842	0.2857142857142857	0.0
J.P. Kuenen	0.002147651006711409	0.0006711409395973154	0.001476510067114094	0.00011555192736475556	0.22681731449027143	1783.507142857084	0.0011763489572392718	0.13025210084033614	0.012096774193548387
B.G. Escher	0.004966442953020134	0.0010738255033557046	0.003892617449664429	4.531717773477961e-05	0.22894027699954017	1801.769047618986	0.0016981719641340305	0.23524962178517397	0.03946159091582911
L.H. Grondijs	0.007248322147651006	0.0032214765100671136	0.004026845637583892	0.00020347397504590748	0.2492609721250471	1984.935714285608	0.0054276054390377275	0.2551092318534179	0.057050416140136825
Mies Kievits	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22686090789927688	1777.947619047558	0.0012566487222454331	0.8333333333333334	0.0
Marie Cremers	0.003758389261744966	0.003758389261744966	0.0	0.0	0.26242045497079053	2116.897619047561	0.01251703035572943	0.33465608465608465	0.0
Jac. van Looy	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
P.H. Ritter jr.	0.011409395973154362	0.005503355704697986	0.005906040268456376	0.00025843466983614265	0.26882052087735875	2188.9833333332977	0.014466545060242553	0.1586565486228218	0.04177109440267335
S. Cramer	0.0032214765100671136	0.002953020134228188	0.00026845637583892615	1.1830563284403005e-05	0.24036929240006755	1904.259523809447	0.0024569703483503396	0.06884057971014493	0.0
J.H. Boeke	0.004697986577181208	0.002013422818791946	0.0026845637583892616	0.000199659097778351	0.24416030340018838	1945.8976190475257	0.0034512100095981666	0.1875	0.025085870865655512
D.M.G. Koch	0.009664429530201342	0.005100671140939597	0.004563758389261745	0.0007600083512733468	0.25675724762117114	2069.1476190475155	0.007307745492802586	0.15278868813825608	0.0353356890459364
J. Wolterbeek Muller	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2045056895104393	1596.6900793650752	0.0002824861133769388	0.0	0.0
Karel Wasch	0.0032214765100671136	0.003087248322147651	0.00013422818791946307	1.8401889805536337e-07	0.2633808742893058	2098.0023809522927	0.008119229954383576	0.24094202898550723	0.0
Gerard van den Hoek	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.23498759396375998	1852.9523809523062	0.0019453700919353073	0.75	0.0
A.N. Molenaar	0.06738255033557046	0.01570469798657718	0.05167785234899328	0.0060725936511141256	0.2753107005980176	2241.692857142803	0.018315986351820635	0.06016189627176924	0.02422506556090201
C. Lekkerkerker	0.0016107382550335568	0.0013422818791946308	0.00026845637583892615	8.063442020045182e-06	0.23075452070406485	1818.769047618981	0.0017382535876165292	0.4015151515151515	0.0
D. Merens	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.14695118029901555	1121.8142857143184	2.760265252758931e-07	0.0	0.0
Albertine Steenhoff-Smulders	0.0024161073825503354	0.0022818791946308723	0.00013422818791946307	0.0	0.25981177114696347	2064.8595238094354	0.007182192174088118	0.3562091503267974	0.0
Isidoor Teirlinck	0.003892617449664429	0.003624161073825503	0.00026845637583892615	6.510440399037925e-07	0.26205248762192923	2113.7666666666014	0.010802283009136073	0.2814814814814815	0.05732484076433121
Meint Joustra	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
W. Elink Schuurman	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
C.T. van Valkenburg	0.004295302013422818	0.004161073825503355	0.00013422818791946307	0.00046248647143690196	0.26039260333880737	2075.5690476189507	0.006718764175067782	0.2217741935483871	0.0
W.B. Kristensen	0.002953020134228188	0.0028187919463087247	0.00013422818791946307	1.0403144066083113e-06	0.24220199222329808	1928.5809523808643	0.003699211902660417	0.2012987012987013	0.0
Dan. de Lange jr.	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Leo Meert	0.0013422818791946308	0.0013422818791946308	0.0	0.0	0.24539247037886378	1938.6714285713476	0.0031253390977190433	0.2777777777777778	0.0
Jo de Wit	0.0032214765100671136	0.0026845637583892616	0.0005369127516778523	4.24485127442607e-06	0.2538263808917229	2033.6785714284758	0.007257907759658569	0.2545454545454545	0.027808676307007785
H.E.H. van Loon	0.009798657718120805	0.0025503355704697985	0.007248322147651006	8.821896675918317e-05	0.25238589686458107	2018.3452380951364	0.006375943822610933	0.19685944082726925	0.036811949393919324
Martin Albers	0.0022818791946308723	0.0013422818791946308	0.0009395973154362415	8.769729068544983e-05	0.2425261929961913	1925.5452380951524	0.0036831269107663184	0.32706766917293234	0.014769765421372719
F. Roels	0.0017449664429530199	0.0016107382550335568	0.00013422818791946307	3.6019810248503323e-06	0.23669420548317083	1871.2166666665867	0.0032106445121962085	0.26282051282051283	0.0
K.H. Roessingh	0.003624161073825503	0.002147651006711409	0.001476510067114094	3.6829858982383537e-05	0.2461257717310412	1959.557142857042	0.0038417451761420546	0.20028818443804033	0.0231023102310231
G.J. Heering	0.005100671140939597	0.003624161073825503	0.001476510067114094	0.00011025503604003727	0.24768345091014	1976.48095238085	0.00550336778019303	0.1972934472934473	0.012021857923497269
A.W. Byvanck	0.010067114093959731	0.004026845637583892	0.006040268456375839	0.0004804301948942915	0.25377371162142315	2038.7523809522836	0.007815689875068105	0.10845986984815618	0.027479892761394103
E.C. van Dorp	0.004966442953020134	0.0017449664429530199	0.0032214765100671136	0.0001458942674660678	0.2412107804805569	1910.7619047618248	0.0037053621322400577	0.24885844748858446	0.03480657344084924
G. Titta Rosa	0.002013422818791946	0.0006711409395973154	0.0013422818791946308	2.037423046984646e-05	0.22807570697590443	1788.8619047618413	0.0012097361848873048	0.475	0.03095684803001876
Emile Verviers	0.0008053691275167784	0.0008053691275167784	0.0	0.0	0.22849216250153156	1791.6119047618424	0.001358219358423724	0.6666666666666666	0.0
Emmy van Lokhorst	0.05718120805369127	0.019865771812080536	0.03731543624161073	0.0070379349751701495	0.2912075622909801	2390.87857142853	0.038840059374799944	0.07984387266555358	0.02947578221668412
S. Ritsema van Eck	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.19503473932068477	1517.1853174603382	0.00010377933060438581	0.0	0.0
J.J. Boasson	0.004563758389261745	0.0017449664429530199	0.0028187919463087247	0.0003478910387506438	0.24829945380804866	1980.8499999999062	0.00582950164957909	0.2980072463768116	0.055942152937060216
A.J. de Sopper	0.0016107382550335568	0.001476510067114094	0.00013422818791946307	0.0002325886279937813	0.23487592850615396	1836.526190476111	0.001261964115287725	0.10606060606060606	0.0
Herman Frijda	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	4.992727872887258e-07	0.19684515688581097	1539.2460317460384	0.0001486920720355613	0.0	0.0
L.N. de Jong	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
H.T. de Graaf	0.001476510067114094	0.001476510067114094	0.0	0.0	0.22912416185915305	1801.7047619046994	0.001351524591654152	0.05454545454545454	0.0
Jeanne van Schaik-Willing	0.017852348993288587	0.008590604026845637	0.009261744966442952	0.0008710347654983918	0.2717322578973601	2218.0714285713925	0.019707405768248972	0.22049405306495884	0.05343381755075788
Jac. C. Bloem	0.0013422818791946308	0.00013422818791946307	0.0012080536912751677	0.0	0.18952409107880733	1467.2043650793908	8.016943946373867e-05	0.32954545454545453	0.04474187380497132
J.A. Schroeder	0.001476510067114094	0.0013422818791946308	0.00013422818791946307	9.657106502485436e-07	0.1943118779363749	1531.6130952381252	0.004260656942496621	0.8181818181818182	0.0
F.J.J. Buitendijk	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.17726641470315516	1364.2936507936993	1.6703658587537752e-05	0.0	0.0
H.A. Enno van Gelder	0.011140939597315436	0.009395973154362415	0.0017449664429530199	0.00022503186373280232	0.26787842727664957	2190.5833333332876	0.017397492441659633	0.1233098177542622	0.01698223697052508
Marcus van Blankenstein	0.001476510067114094	0.0006711409395973154	0.0008053691275167784	1.3478411916797252e-05	0.23938128004140607	1901.8571428570713	0.0029547812277982543	0.2222222222222222	0.011363636363636364
Hendrika Ghijsen	0.001476510067114094	0.00026845637583892615	0.0012080536912751677	7.207918580503193e-07	0.13385125968387254	1025.36792929291	1.0563806503038795e-07	0.05454545454545454	0.01006036217303823
A. Geyl	0.0016107382550335568	0.0013422818791946308	0.00026845637583892615	8.518841339455626e-05	0.23436956062502634	1857.6904761904168	0.0023044318028449654	0.19696969696969696	0.00975609756097561
E. Elias	0.002147651006711409	0.001879194630872483	0.00026845637583892615	2.7499368039892234e-06	0.24131786892887602	1920.826190476108	0.0036732275850510834	0.1125	0.0
Kees van Bruggen	0.0028187919463087247	0.0026845637583892616	0.00013422818791946307	8.688631532949299e-08	0.26060067328607367	2068.48571428562	0.006768770002293446	0.2571428571428571	0.0
W.M.F. Mansvelt	0.001476510067114094	0.0013422818791946308	0.00013422818791946307	0.00011611088541891761	0.2411156705074757	1914.2071428570614	0.0025903617101702857	0.23636363636363636	0.0
Johannes van der Elst	0.003087248322147651	0.00013422818791946307	0.002953020134228188	0.0001656192170645301	0.15216634542057839	1172.7365079365334	1.8003049444180833e-06	0.1383399209486166	0.024105362347424015
J.H. van Zanten	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.17884064774678587	1382.7888888889513	1.935414297382302e-05	0.0	0.0
E.M. Meijers	0.0025503355704697985	0.0025503355704697985	0.0	0.0	0.24339475423245113	1941.0333333332483	0.003299256790629883	0.20760233918128654	0.0
G.W.J. Bruins	0.0026845637583892616	0.0026845637583892616	0.0	0.0	0.23276334875833818	1850.8785714285218	0.009259438498116713	0.6342105263157894	0.0
M. Hanot	0.008859060402684563	0.0032214765100671136	0.005637583892617449	0.00022447517440592145	0.2517753905777753	2026.0238095237373	0.007697068696281859	0.23607861488067383	0.04088620226884298
G.H. Hintzen	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.23454834376415362	1847.6190476189709	0.0020981645832187537	0.5	0.0
Hein Boeken	0.009664429530201342	0.008993288590604026	0.0006711409395973154	5.002716667244719e-05	0.27885742683270676	2254.6785714285047	0.0229665128972607	0.16157461809635723	0.0894396551724138
Antoon Thiry	0.004966442953020134	0.004697986577181208	0.00026845637583892615	2.4048093636195125e-05	0.2757763030005172	2207.869047618973	0.015863166896918374	0.2755255255255255	0.0
Johannes van Dam	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.2268188479395273	1787.114285714224	0.0011811004939184502	0.14285714285714285	0.0
Gabriele d' Annunzio	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	2.2778895807871944e-05	0.21356831567825788	1670.0095238094893	0.00036676958507897726	0.0	0.0
B.H. Rethmeier	0.002013422818791946	0.0009395973154362415	0.0010738255033557046	1.532234184849624e-06	0.24051110319204397	1902.530952380869	0.0039932760785685965	0.5147058823529411	0.09242819843342037
E.C. Abendanon	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.02040816326530612
G.A.J. Hazeu	0.0022818791946308723	0.0016107382550335568	0.0006711409395973154	7.272509860070563e-06	0.22139734969796226	1746.864285714241	0.00099640346140642	0.3893129770992366	0.02796271637816245
G. van Rijnberk	0.0010738255033557046	0.0010738255033557046	0.0	0.0	0.21962196590500413	1729.9428571428211	0.0011004860004786147	0.32142857142857145	0.0
Herman Wolf	0.005637583892617449	0.0026845637583892616	0.002953020134228188	3.969288673359663e-05	0.26028176849833334	2064.4857142856113	0.006675401583244794	0.16083916083916083	0.024285714285714285
Franz Werfel	0.007248322147651006	0.007114093959731543	0.00013422818791946307	0.000293537573500391	0.2728994666365154	2193.8952380951696	0.01485947411511933	0.12202797202797203	0.0
F. Dijkema	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
K. Jansma	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	4.3244486260365504e-05	0.2085872101192246	1637.6912698412445	0.0003111650283880805	0.0	0.024691358024691357
H.G. Surie	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	1.0778606920926089e-06	0.17385109061893367	1341.3123015873507	1.2694699517196845e-05	0.16666666666666666	0.0
A.B. Droogleever Fortuyn	0.0016107382550335568	0.0005369127516778523	0.0010738255033557046	0.00011536201294308283	0.2240027400030301	1759.5714285713727	0.000968903509907392	0.4523809523809524	0.02725173210161663
J.J.L. Duyvendak	0.012751677852348993	0.004697986577181208	0.008053691275167784	0.0010132227497530665	0.2603787438219169	2100.330952380871	0.008804356475635308	0.11873172925567799	0.0285542913228398
Gerbert Scholten	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.19696585406702766	1533.6341269841369	0.00014471800463203513	0.0	0.0
J.W. Marmelstein	0.0025503355704697985	0.0009395973154362415	0.0016107382550335568	1.925036423282152e-06	0.23714168592399895	1874.7357142856347	0.0021612890151955703	0.23668639053254437	0.02478551000953289
Paul Valéry	0.024295302013422816	0.023624161073825502	0.0006711409395973154	0.0011568134327451943	0.3049112340392779	2498.2357142856954	0.0511122374938251	0.09455393872413581	0.006711409395973154
N.J. Polak	0.0010738255033557046	0.0006711409395973154	0.0004026845637583892	0.00010605178797163695	0.22718598611090765	1786.7047619047019	0.0012636541911375447	0.17857142857142858	0.03896103896103896
